19980102,0.7483728,1
19980319,0.7483728,1
19980618,0.7505261,1
19980917,0.7528871,1
19981217,0.7555429,1
19990318,0.7580513,1
19990617,0.7598894,1
19990916,0.7621836,1
19991216,0.7643314,1
20000316,0.7662078,1
20000615,0.7681551,1
20000914,0.7699637,1
20001214,0.7719136,1
20010315,0.7742829,1
20010614,0.7763674,1
20010920,0.7785755,1
20011220,0.7815046,1
20020314,0.7841913,1
20020620,0.7864373,1
20020919,0.7891901,1
20021219,0.7927280,1
20030320,0.7966235,1
20030619,0.7998357,1
20030918,0.8027247,1
20031218,0.8058060,1
20040318,0.8096136,1
20040617,0.8124515,1
20040916,0.8154172,1
20041112,0.8188112,1
20041216,0.8212380,1
20050317,0.8251177,1
20050616,0.8283591,1
20050915,0.8317025,1
20051215,0.8352431,1
20060316,0.8396707,1
20060615,0.8430098,1
20060914,0.8467363,1
20061214,0.8504605,1
20070315,0.8551965,1
20070614,0.8585888,1
20070920,0.8622898,1
20071220,0.8663808,1
20080319,0.8709787,1
20080619,0.8752904,1
20080918,0.8796685,1
20081218,0.8847603,1
20090319,0.8919421,1
20090618,0.8983266,1
20090917,0.9034010,1
20091217,0.9077045,1
20100318,0.9125914,1
20100617,0.9163530,1
20100916,0.9207125,1
20101216,0.9256416,1
20110317,0.9305100,1
20110616,0.9345519,1
20110915,0.9391849,1
20111215,0.9440439,1
20120315,0.9500319,1
20120614,0.9541951,1
20120920,0.9591395,1
20121220,0.9642597,1
20130314,0.9710981,1
20130620,0.9754547,1
20130919,0.9806230,1
20131219,0.9854129,1
20140320,0.9908167,1
20140619,0.9952160,1
20501231,1.0000000,1
