#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1762,1764,1753.25,1762.75,852049,
ES VP274HSU1AF5,ES21H14,1755.5,1757.5,1747.25,1756.5,795,
ES VRJST036ZY0X,ES20M14,1747,1750,1747,1750,3,
ES VU1EHIDJYLMP,ES19U14,1738.50,1745.875,1734.25,1743.00,0,
ES VWJ060NWX98H,ES19Z14,1715.5,1737.375,1715.5,1736.75,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
