#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1694.75,1701,1687.5,1692.25,1282304,
ES VP274HSU1AF5,ES21H14,1687.75,1694,1681,1681,2472,
ES VRJST036ZY0X,ES20M14,1675.5,1686.75,1675.25,1681.5,64,
ES VU1EHIDJYLMP,ES19U14,1669,1669,1669,1669,1,
ES VWJ060NWX98H,ES19Z14,1675.25,1675.25,1675.25,1675.25,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
