#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1744,1754.5,1736,1749.75,1586708,
ES VP274HSU1AF5,ES21H14,1737.75,1747.5,1729.75,1729.75,3100,
ES VRJST036ZY0X,ES20M14,1731,1740.5,1731,1740.5,6,
ES VU1EHIDJYLMP,ES19U14,1717.75,1734.375,1717.75,1729.5,0,
ES VWJ060NWX98H,ES19Z14,1711.5,1727.25,1711.5,1723,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
