#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1672.5,1686,1667.5,1682.75,1321616,2698745
ES VP274HSU1AF5,ES21H14,1665.25,1678.75,1661.5,1676.25,3657,6002
ES VRJST036ZY0X,ES20M14,1659,1660,1656,1658,0,967
ES VU1EHIDJYLMP,ES19U14,1648.5,1664.75,1647.875,1663.375,0,236
ES VWJ060NWX98H,ES19Z14,1643.875,1658.125,1643.375,1658.125,0,105
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
