#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1744.25,1751.75,1740,1749,1031275,
ES VP274HSU1AF5,ES21H14,1738,1745,1733.5,1742.75,826,
ES VRJST036ZY0X,ES20M14,1729.75,1733.25,1729,1733.25,4,
ES VU1EHIDJYLMP,ES19U14,1722.50,1731.50,1718.875,1728.875,0,
ES VWJ060NWX98H,ES19Z14,1716.125,1723.00,1714.125,1722.50,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
