#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1784.75,1795.5,1775.75,1794,1103130,2799872
ES VP274HSU1AF5,ES21H14,1778,1788.75,1769.25,1787.5,2035,64631
ES VRJST036ZY0X,ES20M14,1771.25,1781,1771.25,1779.75,30,1787
ES VU1EHIDJYLMP,ES19U14,1770,1770,1768,1768,4,235
ES VWJ060NWX98H,ES19Z14,1753.875,1768.25,1753.875,1767.75,0,111
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
