#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1631.75,1647.75,1628.75,1647.5,5921,121921
ES VP274HSU1AF5,ES21H14,1633,1640.75,1622.75,1622.75,64,2440
ES VRJST036ZY0X,ES20M14,1632,1632.5,1632,1632.5,11,436
ES VU1EHIDJYLMP,ES19U14,1612.00,1627.375,1609,1626.375,0,6
ES VWJ060NWX98H,ES19Z14,0,0,0,0,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
