#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1694.75,1698.25,1693,1696,409,40996
ES VP274HSU1AF5,ES21H14,1691.5,1691.5,1688.75,1690,6,2090
ES VRJST036ZY0X,ES20M14,1678,1687.125,1673.5,1682.25,0,427
ES VU1EHIDJYLMP,ES19U14,1659.5,1677.875,1657.5,1675.875,0,6
ES VWJ060NWX98H,ES19Z14,0,0,0,0,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
