#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1780.5,1784,1771.75,1773.75,1113344,2089969
ES VP274HSU1AF5,ES21H14,1774.75,1777.75,1765.5,1767.5,354874,957167
ES VRJST036ZY0X,ES20M14,1766,1770.75,1759,1759,126,2328
ES VU1EHIDJYLMP,ES19U14,1755.75,1759.75,1755.75,1756.25,4,685
ES VWJ060NWX98H,ES19Z14,1750,1750,1750,1750,1,130
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
