#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1709,1728.75,1706.25,1727.75,1357016,2698990
ES VP274HSU1AF5,ES21H14,1702.25,1722,1700.25,1720.75,1068,13463
ES VRJST036ZY0X,ES20M14,1698,1712.25,1698,1712.25,11,1240
ES VU1EHIDJYLMP,ES19U14,1700,1700,1700,1700,6,240
ES VWJ060NWX98H,ES19Z14,1692.875,1704.125,1677.00,1696.50,0,105
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
