#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1803.75,1807.5,1801.25,1804.5,673046,
ES VP274HSU1AF5,ES21H14,1797.25,1801,1794.5,1798.25,1550,
ES VRJST036ZY0X,ES20M14,1794,1794,1792,1793,14,
ES VU1EHIDJYLMP,ES19U14,1786.5,1788.5,1780.625,1784.5,0,
ES VWJ060NWX98H,ES19Z14,1741.75,1780.25,1738.625,1740,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
