#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1683,1684.75,1663.25,1667.75,2045279,2698745
ES VP274HSU1AF5,ES21H14,1676.75,1677.75,1656.75,1661,3127,6002
ES VRJST036ZY0X,ES20M14,1659,1660,1656,1658,26,967
ES VU1EHIDJYLMP,ES19U14,1663.25,1665.75,1643.375,1648.5,0,236
ES VWJ060NWX98H,ES19Z14,1649.25,1659,1649.25,1659,0,105
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
