#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1601.5,1614,1586.5,1600.25,1488,15194
ES VP274HSU1AF5,ES21H14,1606,1606,1596.25,1596.25,21,2001
ES VRJST036ZY0X,ES20M14,1566.875,1600.75,1566.875,1589.125,0,34
ES VU1EHIDJYLMP,ES19U14,1578.5,1591.125,1578.5,1581.75,0,
ES VWJ060NWX98H,ES19Z14,0,0,0,0,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
