#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1789,1794.25,1774.5,1780.25,1779588,
ES VP274HSU1AF5,ES21H14,1782.25,1787.25,1768.25,1768.25,2540,
ES VRJST036ZY0X,ES20M14,1775.25,1780.25,1762,1766.75,27,
ES VU1EHIDJYLMP,ES19U14,1764.875,1773.50,1755.00,1760.50,0,
ES VWJ060NWX98H,ES19Z14,1758.875,1780.5,1725.375,1753.875,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
