#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1756.75,1764,1750.25,1755.75,1639098,
ES VP274HSU1AF5,ES21H14,1750.5,1757.25,1743.75,1748.5,5902,
ES VRJST036ZY0X,ES20M14,1748.25,1750.25,1740,1741,10,
ES VU1EHIDJYLMP,ES19U14,1745.25,1745.25,1745.25,1745.25,0,
ES VWJ060NWX98H,ES19Z14,1741.75,1741.75,1728,1730,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
