#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1723,1726.75,1713.25,1716.5,1316781,2575036
ES VP274HSU1AF5,ES21H14,1716.25,1716.75,1707,1710.5,227,4012
ES VRJST036ZY0X,ES20M14,1706.5,1706.5,1705.75,1705.75,4,451
ES VU1EHIDJYLMP,ES19U14,1673,1673,1673,1673,0,7
ES VWJ060NWX98H,ES19Z14,0,0,0,0,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
