#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1670.75,1680,1665.75,1679,1382,36118
ES VP274HSU1AF5,ES21H14,1664.5,1672.25,1660.5,1671.75,29,2065
ES VRJST036ZY0X,ES20M14,1662.25,1662.25,1662.25,1662.25,1,223
ES VU1EHIDJYLMP,ES19U14,1653.625,1658.00,1650.25,1656.625,0,1
ES VWJ060NWX98H,ES19Z14,0,0,0,0,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
