#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1806.25,1809.25,1798.5,1802,884675,
ES VP274HSU1AF5,ES21H14,1799.25,1802.5,1792,1795.25,857,
ES VRJST036ZY0X,ES20M14,1792,1792,1786,1789.25,15,
ES VU1EHIDJYLMP,ES19U14,1780.375,1790.75,1779.5,1781.75,0,
ES VWJ060NWX98H,ES19Z14,1774.25,1774.25,1774.25,1774.25,1,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
