#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1639.25,1642,1629.25,1629.25,580,
ES VP274HSU1AF5,ES21H14,1631,1632.75,1627.25,1632.75,25,
ES VRJST036ZY0X,ES20M14,1624.5,1624.5,1624.5,1624.5,1,
ES VU1EHIDJYLMP,ES19U14,1609.875,1621.75,1609.875,1618.75,0,
ES VWJ060NWX98H,ES19Z14,0,0,0,0,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
