#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1692.25,1695,1684.5,1686.25,1431763,
ES VP274HSU1AF5,ES21H14,1685.5,1688,1677.75,1677.75,4651,
ES VRJST036ZY0X,ES20M14,1675.75,1679.75,1672.5,1675.5,10,
ES VU1EHIDJYLMP,ES19U14,1672.5,1672.5,1672.5,1672.5,1,
ES VWJ060NWX98H,ES19Z14,1666.125,1670.375,1657.75,1661.25,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
