#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1790.5,1796,1786.5,1793.5,1004805,2778941
ES VP274HSU1AF5,ES21H14,1783.75,1789,1780.25,1787,901,54735
ES VRJST036ZY0X,ES20M14,1776,1782,1774,1774,16,1788
ES VU1EHIDJYLMP,ES19U14,1766,1766,1766,1766,0,241
ES VWJ060NWX98H,ES19Z14,1755,1755,1755,1755,0,111
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
