#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1733.5,1740.25,1727,1737.5,1290865,
ES VP274HSU1AF5,ES21H14,1727.25,1733.5,1720.5,1730.75,3213,
ES VRJST036ZY0X,ES20M14,1717.25,1725.25,1716.75,1724,10,
ES VU1EHIDJYLMP,ES19U14,1700,1700,1700,1700,0,
ES VWJ060NWX98H,ES19Z14,1696.50,1712.75,1696.50,1708.125,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
