#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1631.25,1648.5,1620,1622,5022,74846
ES VP274HSU1AF5,ES21H14,1629.75,1631,1614.25,1614.25,63,2472
ES VRJST036ZY0X,ES20M14,1634.375,1634.375,1605.375,1609.625,0,432
ES VU1EHIDJYLMP,ES19U14,1628.25,1628.25,1600.50,1602.00,0,6
ES VWJ060NWX98H,ES19Z14,0,0,0,0,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
