#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1794,1801.75,1786.25,1791.5,1423127,
ES VP274HSU1AF5,ES21H14,1787.75,1795.25,1779.75,1785.25,4724,
ES VRJST036ZY0X,ES20M14,1781,1784.5,1773.5,1779.75,37,
ES VU1EHIDJYLMP,ES19U14,1786.25,1788.5,1766.75,1770.625,0,
ES VWJ060NWX98H,ES19Z14,1767.5,1767.5,1760,1760,2,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
