#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1594.75,1606.5,1591,1603.5,512,
ES VP274HSU1AF5,ES21H14,1587.5,1598,1585,1598,32,
ES VRJST036ZY0X,ES20M14,1577.125,1592.625,1572.375,1590.875,0,
ES VU1EHIDJYLMP,ES19U14,1581.125,1582.5,1573.625,1582.0,0,
ES VWJ060NWX98H,ES19Z14,0,0,0,0,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
