#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1808.25,1812.5,1802.75,1804.25,585543,2795281
ES VP274HSU1AF5,ES21H14,1801.5,1805.75,1796.5,1798.25,2539,98042
ES VRJST036ZY0X,ES20M14,1794,1798.75,1791.25,1791.5,18,1986
ES VU1EHIDJYLMP,ES19U14,1785,1785,1785,1785,2,683
ES VWJ060NWX98H,ES19Z14,1740,1784.75,1740,1743.875,0,120
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
