#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1754,1762.25,1751.5,1757.75,988689,2736038
ES VP274HSU1AF5,ES21H14,1747.25,1754.5,1745.25,1751,776,24123
ES VRJST036ZY0X,ES20M14,1741.75,1746,1739,1746,15,1348
ES VU1EHIDJYLMP,ES19U14,1741.125,1744.25,1731.25,1737.625,0,239
ES VWJ060NWX98H,ES19Z14,1714.375,1735.00,1713.875,1732.875,0,105
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
