#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1627.75,1633.25,1620,1620,856,20346
ES VP274HSU1AF5,ES21H14,1621.5,1624.5,1618.5,1621.75,16,2010
ES VRJST036ZY0X,ES20M14,1605.5,1620.125,1605.5,1616.625,0,34
ES VU1EHIDJYLMP,ES19U14,1593.25,1612,1593.25,1609.875,0,
ES VWJ060NWX98H,ES19Z14,0,0,0,0,0,
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
