#symbol_id,symbol_value,open,high,low,close,volume,open_interest
ES VMKLFZIH2MTD,ES20Z13,1802.25,1807,1798.75,1802.75,907025,2780581
ES VP274HSU1AF5,ES21H14,1796.25,1800.25,1792.25,1796.25,2852,81762
ES VRJST036ZY0X,ES20M14,1790,1792,1786,1788.75,26,1770
ES VU1EHIDJYLMP,ES19U14,1781.75,1788,1780.00,1786.5,0,235
ES VWJ060NWX98H,ES19Z14,1774.25,1774.25,1774.25,1774.25,0,120
ES XCZJLC9NOB29,ES20H20,0,0,0,0,0,
ES XFH59UK0MYO1,ES19M20,0,0,0,0,0,
ES XHYQYCUDLM9T,ES18U20,0,0,0,0,0,
ES XKGCMV4QK9VL,ES18Z20,0,0,0,0,0,
ES XMXYBDF3IXHD,ES19H21,0,0,0,0,0,
