#expiry,strike,right,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,91.4900,91.4900,91.4800,91.4800,1219,,,,,,,
20140621,37.86,C,57.4000,57.4000,57.4000,57.4000,0,10,2.9294182,0.9954135,0.0001369,0.0003723,0.0643421,0.0041359
20140621,38.57,C,52.6000,54.1750,52.1750,53.5500,0,,2.8696993,0.9953948,0.0001418,0.0003778,0.0644075,0.0042135
20140621,39.29,C,55.3000,55.3000,55.3000,55.3000,0,9845,2.8128774,0.9953655,0.0001480,0.0003864,0.0643566,0.0042921
20140621,40,C,51.0750,52.7500,50.7000,52.1250,0,7,0,0.9965736,0.0000000,0.0000000,0.0780204,0.0043832
20140621,40.71,C,50.5000,51.7000,50.2750,51.3000,0,9807,2.7017012,0.9953140,0.0001600,0.0004014,0.0643526,0.0044472
20140621,41.43,C,49.7500,51.3250,49.3500,50.6750,0,,2.6457120,0.9952917,0.0001661,0.0004079,0.0644025,0.0045259
20140621,42.14,C,48.9500,50.6000,48.5250,49.9750,0,,2.5932508,0.9952612,0.0001731,0.0004168,0.0643652,0.0046033
20140621,42.86,C,48.3000,49.9000,47.9000,49.2000,0,56,0,0.9965736,0.0000000,0.0000000,0.0779617,0.0046966
20140621,43.57,C,47.5250,49.1750,47.1000,48.5500,0,,2.4887145,0.9952042,0.0001875,0.0004333,0.0643628,0.0047595
20140621,44.29,C,46.9000,48.2750,46.6500,47.7500,0,1750,2.4366760,0.9951779,0.0001949,0.0004409,0.0643966,0.0048381
20140621,45,C,46.1500,47.7500,45.7750,47.1250,0,,2.3866075,0.9951491,0.0002027,0.0004492,0.0644079,0.0049156
20140621,45.71,C,45.5000,46.6750,45.2250,46.3000,0,1743,2.3356872,0.9951285,0.0002099,0.0004551,0.0645049,0.0049932
20140621,46.43,C,44.8000,46.0000,44.6250,45.6750,0,,3.3391396,0.9799506,0.0012870,0.0039899,-0.0899283,0.0048960
20140621,47.14,C,44.1000,45.3000,43.9250,44.9500,0,14,0,0.9965736,0.0000000,0.0000000,0.0778737,0.0051656
20140621,47.86,C,43.3500,44.9750,43.1500,44.2500,0,,3.2178004,0.9789867,0.0014015,0.0041868,-0.0918997,0.0050425
