#expiry,strike,right,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,92.0500,92.0800,92.0500,93.7700,650,,,,,,,
20140621,37.86,C,57.4000,57.4000,57.4000,57.4000,0,10,2.1863683,0.9928301,0.0001427,0.0004957,0.0692461,0.0072372
20140621,38.57,C,53.6500,54.3750,52.1500,52.6000,0,,2.1430369,0.9928015,0.0001488,0.0005067,0.0692144,0.0073728
20140621,39.29,C,55.3000,55.3000,55.3000,55.3000,0,9845,2.0980497,0.9927815,0.0001543,0.0005143,0.0692461,0.0075105
20140621,40,C,52.1500,52.9500,50.7250,51.0750,0,7,0,0.9940116,0.0000000,0.0000000,0.0770331,0.0076701
20140621,40.71,C,51.5000,51.8750,50.1500,50.5000,0,9807,2.0146009,0.9927246,0.0001675,0.0005360,0.0692067,0.0077818
20140621,41.43,C,50.7250,51.5250,49.2750,49.7500,0,,1.9732309,0.9926955,0.0001746,0.0005471,0.0691923,0.0079194
20140621,42.14,C,50.0250,50.8000,48.5750,48.9500,0,,1.9328390,0.9926679,0.0001816,0.0005576,0.0691888,0.0080550
20140621,42.86,C,49.3000,50.1000,47.8500,48.3000,0,56,0,0.9940116,0.0000000,0.0000000,0.0769744,0.0082185
20140621,43.57,C,48.5750,49.3750,47.1500,47.5250,0,,1.8530830,0.9926130,0.0001965,0.0005783,0.0691978,0.0083283
20140621,44.29,C,47.8500,48.4250,46.2500,46.9000,0,1750,1.8133411,0.9925883,0.0002040,0.0005877,0.0692245,0.0084659
20140621,45,C,47.1750,47.9500,45.7250,46.1500,0,,1.7764604,0.9925511,0.0002132,0.0006017,0.0691845,0.0086014
20140621,45.71,C,46.4500,47.0250,44.8000,45.5000,0,1743,1.7407394,0.9925082,0.0002234,0.0006178,0.0691196,0.0087368
20140621,46.43,C,45.7750,46.4250,44.1500,44.8000,0,,2.8806671,0.9640880,0.0018739,0.0085741,-0.1017995,0.0082853
