#expiry,strike,right,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,92.69,92.95,92.50,92.72,2467914,,,,,,,
20140613,70.71,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,71.43,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,72.14,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,72.86,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,73.57,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,74.29,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,75,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,75.71,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,76.43,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,77.14,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,77.86,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,78.57,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,79.29,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,80,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,80.36,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,80.71,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,81.07,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,81.43,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,81.79,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,82.14,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,82.5,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,82.86,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,83.21,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,83.57,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,83.93,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,84.29,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,84.64,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,85,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,85.36,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,85.71,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,86.07,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,86.43,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,86.79,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,87.14,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,87.5,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,87.86,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,88.21,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,88.57,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,88.93,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,89.29,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,89.64,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,90,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,90.36,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,90.71,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,91.07,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,91.43,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,91.79,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,92.14,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,92.5,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,92.86,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,93.21,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,93.57,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,93.93,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,94.29,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,94.64,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,95,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,95.36,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,95.71,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,96.07,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,96.43,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,97.14,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,97.86,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,98.57,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,99.29,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,100,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,100.71,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,101.43,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,102.14,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,102.86,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,103.57,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,104.29,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,105,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,105.71,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,106.43,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,107.14,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,107.86,C,0,0,0,0,0,,0,0,0,0,0,0
20140613,108.57,C,0,0,0,0,0,,0,0,0,0,0,0
20140621,37.86,C,0,0,0,0,0,,0,0,0,0,0,0
20140621,38.57,C,0,0,0,0,0,,0,0,0,0,0,0
20140621,39.29,C,0,0,0,0,0,,0,0,0,0,0,0
20140621,40,C,0,0,0,0,0,,0,0,0,0,0,0
20140621,40.71,C,0,0,0,0,0,,0,0,0,0,0,0
20140621,41.43,C,0,0,0,0,0,,0,0,0,0,0,0
20140621,42.14,C,0,0,0,0,0,,0,0,0,0,0,0
20140621,42.86,C,0,0,0,0,0,,0,0,0,0,0,0
20140621,43.57,C,0,0,0,0,0,,0,0,0,0,0,0
20140621,44.29,C,0,0,0,0,0,,0,0,0,0,0,0
20140621,45,C,0,0,0,0,0,,0,0,0,0,0,0
20140621,45.71,C,0,0,0,0,0,,0,0,0,0,0,0
20140621,46.43,C,0,0,0,0,0,,0,0,0,0,0,0
