#expiry,strike,right,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,646.7500,646.9900,646.7500,649.56,370,,,,,,,
20140606,490,C,155.2250,159.0500,153.1500,156.6000,0,,0,0,0,0,0,0
20140606,492.5,C,152.7250,156.6250,150.5000,153.9000,0,,0,0,0,0,0,0
20140606,495,C,150.2250,154.0500,148.3250,151.5500,0,,0,0,0,0,0,0
20140606,497.5,C,147.7250,151.5500,145.7250,149.0500,0,,0,0,0,0,0,0
20140606,500,C,85.3900,85.7000,85.3900,85.7000,0,3,0,0,0,0,0,0
20140606,502.5,C,142.7250,146.5500,140.8250,144.0500,0,,0,0,0,0,0,0
20140606,505,C,140.4800,140.4800,140.4800,140.4800,5,5,0,0,0,0,0,0
20140606,507.5,C,137.7250,141.5500,135.8000,139.0000,0,,0,0,0,0,0,0
20140606,510,C,92.0200,92.0200,92.0200,92.0200,0,1,0,0,0,0,0,0
20140606,512.5,C,132.7250,136.5500,130.8250,134.1250,0,,0,0,0,0,0,0
20140606,515,C,80.1500,80.1500,80.1500,80.1500,0,1,0,0,0,0,0,0
20140606,517.5,C,127.7250,131.5500,125.7750,129.1250,0,,0,0,0,0,0,0
20140606,520,C,69.2000,69.2000,69.2000,69.2000,0,15,0,0,0,0,0,0
20140606,522.5,C,122.7500,126.5500,120.7500,124.0500,0,,0,0,0,0,0,0
20140606,525,C,120.4700,120.4700,120.4700,120.4700,10,7,0,0,0,0,0,0
20140606,527.5,C,101.1100,101.1100,101.1100,101.1100,0,2,0,0,0,0,0,0
20140606,530,C,115.4100,115.4100,115.4100,115.4100,10,10,0,0,0,0,0,0
20140606,532.5,C,112.6000,116.4000,110.7500,113.9250,0,,0,0,0,0,0,0
20140606,535,C,94.5000,94.5000,94.5000,94.5000,0,5,0,0,0,0,0,0
20140606,537.5,C,52.9700,52.9700,52.9700,52.9700,0,2,0,0,0,0,0,0
20140606,540,C,88.0000,88.0000,88.0000,88.0000,0,13,0,0,0,0,0,0
