#expiry,strike,right,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,70.8800,71.2200,70.8800,71.2200,0,,,,,,,
20140621,42.5,C,27.3750,29.1000,26.9250,28.1000,0,,1.0230251,0.9816242,0.0011596,0.0024187,0.0489239,0.0172750
20140621,45,C,24.8750,26.6000,24.4750,26.0000,0,,0.8731215,0.9827768,0.0011216,0.0019968,0.0513753,0.0183397
20140621,47.5,C,22.9500,24.1000,22.0250,23.3250,0,,0.7756917,0.9821918,0.0013989,0.0022125,0.0513810,0.0193498
20140621,50,C,15.0900,15.0900,15.0900,15.0900,0,5,2.3731329,0.8162548,0.0075174,0.0363751,-0.2401798,0.0139077
20140621,55,C,15.4250,16.2750,14.8250,15.9000,0,,0.5338664,0.9765516,0.0038210,0.0041593,0.0492210,0.0222626
20140621,57.5,C,12.8750,13.8000,12.2500,13.4750,0,,1.5027888,0.7780510,0.0134268,0.0411416,-0.1609050,0.0162871
20140621,60,C,11.0000,11.6000,11.0000,11.6000,300,300,0,0.9875662,0.0000000,0.0000000,0.0571545,0.0246499
20140621,62.5,C,6.4000,7.6200,6.4000,7.6200,0,1139,0,0.9875662,0.0000000,0.0000000,0.0571032,0.0256770
20140621,65,C,6.1500,6.5300,6.1500,6.5300,81,1373,0,0.9875662,0.0000000,0.0000000,0.0570518,0.0267041
20140621,67.5,C,3.8000,4.2000,3.8000,4.2000,304,3010,0,0.9875662,0.0000000,0.0000000,0.0570005,0.0277312
20140621,70,C,1.5500,2.0500,1.5100,1.5600,298,4860,0,0.9875662,0.0000000,0.0000000,0.0569491,0.0287583
20140621,72.5,C,0.4300,0.6600,0.4300,0.4700,353,1908,0,0.9875662,0.0000000,0.0000000,0.0568978,0.0297853
20140621,75,C,0.1100,0.1100,0.1100,0.1100,2,324,0,0.9875662,0.0000000,0.0000000,0.0568464,0.0308124
20140621,77.5,C,0.0200,0.0200,0.0200,0.0200,0,61,2.7165246,0.5296053,0.0101783,0.0563766,-0.4796975,0.0102805
20140621,80,C,0.0250,0.0800,0.0250,0.0250,0,,0.3037880,0.0162667,0.0094009,0.0058231,-0.0049581,0.0004636
