#expiry,strike,right,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,476.8100,477.5300,476.2600,476.6900,59498271,,,,,,,
20231229,270,C,206.7850,208.0850,205.9000,206.6100,46,47,0.0000001,1,0,0,0,0
20231229,275,C,201.7150,203.0850,200.6200,201.5850,0,,0.0000001,1,0,0,0,0
20231229,280,C,196.7300,198.0350,195.8500,196.6150,10,6,0.0000001,1,0,0,0,0
20231229,285,C,191.7200,193.0950,190.6500,191.6350,33,37,0.0000001,1,0,0,0,0
20231229,290,C,186.7900,188.1000,185.9150,186.6550,0,,0.0000001,1,0,0,0,0
20231229,295,C,181.7900,183.1050,180.9200,181.6750,4,4,0.0000001,1,0,0,0,0
20231229,300,C,176.7200,178.1050,175.8600,176.6550,0,4,0.0000001,1,0,0,0,0
20231229,305,C,171.7250,173.1150,170.9200,171.6600,0,,0.0000001,1,0,0,0,0
20231229,310,C,166.7600,168.1150,165.6950,166.6300,0,,0.0000001,1,0,0,0,0
20231229,315,C,161.8000,163.1200,160.9200,161.6450,0,,0.0000001,1,0,0,0,0
20231229,320,C,156.7250,158.1250,155.9200,156.6400,0,,0.0000001,1,0,0,0,0
20240105,270,C,207.1400,208.3450,206.1650,206.9000,46,46,1.2716023,1,0,0,0,0
20240105,275,C,202.1500,203.3400,201.1150,201.9350,0,,1.2324590,1,0,0,0,0
20240105,280,C,197.1600,198.3500,196.1250,196.9400,0,,1.1940285,1,0,0,0,0
20240105,285,C,192.1700,193.3700,190.9850,191.9350,20,20,1.1562856,1,0,0,0,0
20240105,290,C,187.1750,188.3800,186.0250,186.9400,0,,1.1192060,1,0,0,0,0
20240105,295,C,182.1850,183.3800,181.1150,181.9650,0,,1.0827669,1,0,0,0,0
20240105,300,C,177.1950,178.3900,176.2150,176.9750,0,,1.0469466,1,0,0,0,0
20240105,305,C,172.2050,173.4000,171.0100,171.9450,0,,1.0117244,1,0,0,0,0
20240105,310,C,167.2150,168.4100,166.1500,166.9950,0,,0.9770808,1,0,0,0,0
20240105,315,C,162.2200,163.4100,161.1500,162.0200,0,,0.9429972,1,0,0,0,0
20240119,305,C,172.9300,174.2500,171.6450,172.6200,0,6,0.5837597,1,0,0,0,0
