#expiry,strike,right,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,468.3500,470.9600,467.0500,467.2800,69508521,,,,,,,
20240105,315,C,153.9250,156.0600,151.6950,152.3050,0,,0.0000001,1,0,0,0,0
20240105,320,C,148.8650,151.0650,146.6950,147.3100,0,,0.0000001,1,0,0,0,0
20240105,325,C,143.8700,146.0650,141.7000,142.3350,0,,0.0000001,1,0,0,0,0
20240105,326,C,142.9450,145.0650,140.7600,141.3300,0,,0.0000001,1,0,0,0,0
20240105,327,C,141.8700,144.0700,139.7600,140.3650,0,,0.0000001,1,0,0,0,0
20240105,328,C,140.8750,143.0700,138.8050,139.3300,0,,0.0000001,1,0,0,0,0
20240105,329,C,139.8650,142.0700,137.7650,138.3100,0,,0.0000001,1,0,0,0,0
20240105,330,C,138.8800,141.0700,136.7050,137.3850,0,7,0.0000001,1,0,0,0,0
20240105,331,C,137.8200,140.0700,135.7650,136.3550,0,,0.0000001,1,0,0,0,0
20240105,332,C,136.8700,139.0700,134.7050,135.4050,0,,0.0000001,1,0,0,0,0
20240105,333,C,135.8800,138.0700,133.7100,134.3150,0,,0.0000001,1,0,0,0,0
20240105,334,C,134.8750,137.0750,132.7050,133.3350,0,,0.0000001,1,0,0,0,0
20240105,335,C,133.8850,136.0750,131.7650,132.3700,0,,0.0000001,1,0,0,0,0
20240105,336,C,132.8900,135.0750,130.7050,131.3550,0,,0.0000001,1,0,0,0,0
20240105,337,C,132.1100,134.0750,129.7100,130.3600,0,,0.0000001,1,0,0,0,0
20240105,338,C,130.8850,133.0750,128.7100,129.3650,0,,0.0000001,1,0,0,0,0
20240105,339,C,129.8750,132.0750,127.7100,128.3650,0,,0.0000001,1,0,0,0,0
20240105,340,C,128.7650,131.0800,126.9050,127.3700,0,,0.0000001,1,0,0,0,0
20240105,341,C,128.0850,130.0800,125.7100,126.3350,0,,0.0000001,1,0,0,0,0
20240105,342,C,126.8850,129.0800,124.7700,125.3650,0,,0.0000001,1,0,0,0,0
20240105,343,C,125.8900,128.0800,123.7100,124.3750,0,,0.0000001,1,0,0,0,0
20240105,344,C,125.1100,127.0800,122.7750,123.3250,0,,0.0000001,1,0,0,0,0
20240105,345,C,123.8700,126.0800,121.7150,122.3150,0,,0.0000001,1,0,0,0,0
20250620,345,C,145.7500,150.1800,141.8550,144.5050,0,7,0.2244864,0.8948588,0.0019484,0.8623178,-0.0128214,-0.4456611
20251219,340,C,155.5000,158.0550,153.2450,154.2500,0,41,0.2213402,0.8793751,0.0019453,1.0481947,-0.0100939,-0.6165659
20251219,345,C,151.2500,153.9500,149.1550,150.2500,0,30,0.2165133,0.8713837,0.0020113,1.1328990,-0.0117288,-0.6071148
20260116,340,C,155.7500,158.0000,153.6800,154.5050,0,5,0.2217299,0.8745455,0.0019359,1.1233462,-0.0105301,-0.6370790
20260116,345,C,151.5000,153.9900,149.6850,150.5000,0,3,0.2120927,0.8724199,0.0020376,1.1392599,-0.0109666,-0.6088566
20261218,265,C,224.5000,231.4700,219.4200,223.5000,0,,0.2530959,0.9887201,0.0011566,0.2251360,-0.0004415,-0.1629460
20261218,315,C,184.2500,189.0800,181.2300,183.0000,0,1,0.2251698,0.8960158,0.0017944,1.0649696,-0.0056454,-0.7803062
20261218,320,C,180.0000,185.3800,177.3300,179.5000,0,1,0.2185436,0.8913955,0.0018672,1.1200809,-0.0063467,-0.7841679
20261218,325,C,176.0000,181.4350,173.4350,175.7500,0,,0.2171176,0.8800423,0.0018949,1.1885142,-0.0071088,-0.8503416
20261218,330,C,172.2500,177.5050,169.6050,171.7500,0,,0.2073876,0.8793950,0.0019980,1.1983140,-0.0068509,-0.8130756
20261218,335,C,168.7500,173.5900,165.7650,167.5000,0,,0.2154184,0.8551619,0.0019415,1.3505771,-0.0080640,-0.9337619
20261218,340,C,164.5000,169.9350,161.9350,164.0000,0,25,0.2046498,0.8550012,0.0020583,1.3530355,-0.0077142,-0.8852939
20261218,345,C,160.7500,166.0400,158.1650,160.0000,0,,0.2081333,0.8363435,0.0020331,1.5416429,-0.0095248,-0.9302435
