#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,15.42,15.44,15.28,15.35,222,6263
DC V67S42RJBGU9,DC01J12,15.35,15.36,15.09,15.29,408,4734
DC V70C2SDFJCHT,DC30K12,15.31,15.33,15.08,15.28,316,3748
DC V8PDSL1WA4G1,DC31M12,15.71,15.77,15.5,15.71,171,3213
DC V7YSQ26C7R41,DC04M12,16.22,16.24,16.07,16.17,69,2453
DC V9GYB7AMF8XT,DC28Q12,16.52,16.57,16.38,16.48,75,2380
DC VAFEYH3J3NK1,DC02U12,16.53,16.61,16.44,16.6,31,2256
DC VB50KWLX39Q9,DC28V12,16.48,16.5,16.47,16.47,3,2037
DC VC5G4D55X6O1,DC04X12,16.25,16.25,16.25,16.25,1,1828
DC VCY032R252BL,DC02Z12,16.23,16.23,16.23,16.23,1,1751
DC VDOL5LMM7FNL,DC29F13,16.1,16.1,16.03,16.03,3,160
DC VEG5O7VCCK5D,DC26G13,16.14,16.14,16.1,16.1,2,120
DC VFEMBHO90YRL,DC02H13,16.11,16.15,16.1,16.15,6,26
DC VH4NHDPVUHVL,DC04K13,16.14,16.14,16.14,16.14,1,16
DC VHW7ZZYLZMDD,DC02M13,16.2,16.2,16.2,16.2,1,20
DC VINSIM7C4QV5,DC30N13,16.21,16.215,16.21,16.215,0,15
