#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,15.48,15.52,15.45,15.47,245,6138
DC V67S42RJBGU9,DC01J12,15.45,15.59,15.31,15.42,389,4675
DC V70C2SDFJCHT,DC30K12,15.44,15.46,15.2,15.2,279,3783
DC V8PDSL1WA4G1,DC31M12,15.82,15.82,15.57,15.65,116,3267
DC V7YSQ26C7R41,DC04M12,16.22,16.24,16.13,16.15,20,2451
DC V9GYB7AMF8XT,DC28Q12,16.52,16.58,16.5,16.5,19,2389
DC VAFEYH3J3NK1,DC02U12,16.57,16.7,16.55,16.58,21,2263
DC VB50KWLX39Q9,DC28V12,16.58,16.63,16.5,16.58,18,2054
DC VC5G4D55X6O1,DC04X12,16.35,16.38,16.3,16.3,12,1846
DC VCY032R252BL,DC02Z12,16.35,16.35,16.35,16.35,2,1761
DC VDOL5LMM7FNL,DC29F13,16.06,16.06,16.06,16.06,1,166
DC VEG5O7VCCK5D,DC26G13,16.06,16.06,16.05,16.05,0,125
DC VFEMBHO90YRL,DC02H13,16.25,16.25,16.16,16.24,0,30
DC VH4NHDPVUHVL,DC04K13,16.105,16.105,15.8,15.8,0,20
DC VHW7ZZYLZMDD,DC02M13,16.105,16.105,15.98,15.98,0,23
DC VINSIM7C4QV5,DC30N13,16.21,16.235,16.21,16.235,0,15
