#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V9GYB7AMF8XT,DC28Q12,17.7,17.72,17.69,17.69,11,
DC VAFEYH3J3NK1,DC02U12,19.16,19.17,18.96,19.04,119,
DC VB50KWLX39Q9,DC28V12,20.14,20.24,19.85,20,156,
DC VC5G4D55X6O1,DC04X12,20.02,20.06,19.85,19.94,163,
DC VCY032R252BL,DC02Z12,20.01,20.04,19.85,19.95,68,
DC VDOL5LMM7FNL,DC29F13,19.7,19.76,19.55,19.62,81,
DC VEG5O7VCCK5D,DC26G13,19.34,19.34,19.13,19.19,32,
DC VFEMBHO90YRL,DC02H13,19.21,19.21,18.94,19.16,39,
DC VH4NHDPVUHVL,DC04K13,18.9,18.9,18.8,18.85,3,
DC VHW7ZZYLZMDD,DC02M13,18.7,18.7,18.65,18.65,30,
DC VINSIM7C4QV5,DC30N13,18.8,18.81,18.68,18.81,9,
