#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,15.64,15.65,15.64,15.64,17,
DC V5E8P9SH0U0X,DC01H12,15.64,15.65,15.64,15.64,17,
DC V67S42RJBGU9,DC01J12,15.76,15.9,15.65,15.9,313,
DC V70C2SDFJCHT,DC30K12,15.17,15.3,15,15.3,337,
DC V8PDSL1WA4G1,DC31M12,15.49,15.68,15.4,15.68,150,
DC V7YSQ26C7R41,DC04M12,16.1,16.17,15.99,16.17,94,
DC V9GYB7AMF8XT,DC28Q12,16.55,16.62,16.48,16.62,34,
DC VAFEYH3J3NK1,DC02U12,16.65,16.74,16.65,16.74,8,
DC VB50KWLX39Q9,DC28V12,16.8,16.8,16.8,16.8,1,
DC VC5G4D55X6O1,DC04X12,16.36,16.36,16.36,16.36,2,
DC VCY032R252BL,DC02Z12,16.42,16.42,16.38,16.38,0,
DC VDOL5LMM7FNL,DC29F13,16.11,16.11,16.11,16.11,1,
DC VEG5O7VCCK5D,DC26G13,16.18,16.18,16.18,16.18,1,
DC VFEMBHO90YRL,DC02H13,16.48,16.48,16.11,16.11,6,
DC VH4NHDPVUHVL,DC04K13,16.2,16.2,16.11,16.11,2,
DC VHW7ZZYLZMDD,DC02M13,16.2,16.2,16.11,16.11,2,
DC VINSIM7C4QV5,DC30N13,16.35,16.35,16.35,16.35,1,
