#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V70C2SDFJCHT,DC30K12,15.2,15.25,15.19,15.22,130,4699
DC V8PDSL1WA4G1,DC31M12,15.35,15.47,15.28,15.39,249,4802
DC V7YSQ26C7R41,DC04M12,15.36,15.68,15.35,15.6,192,3473
DC V9GYB7AMF8XT,DC28Q12,15.61,15.96,15.61,15.87,126,3070
DC VAFEYH3J3NK1,DC02U12,15.91,16.2,15.9,16.2,67,2768
DC VB50KWLX39Q9,DC28V12,15.99,16.14,15.99,16.05,36,2392
DC VC5G4D55X6O1,DC04X12,15.89,15.99,15.89,15.99,9,2266
DC VCY032R252BL,DC02Z12,15.89,15.89,15.89,15.89,2,2186
DC VDOL5LMM7FNL,DC29F13,15.625,15.79,15.555,15.755,0,367
DC VEG5O7VCCK5D,DC26G13,15.5,15.5,15.5,15.5,8,222
DC VFEMBHO90YRL,DC02H13,15.61,15.61,15.61,15.61,2,120
DC VH4NHDPVUHVL,DC04K13,15.85,15.92,15.475,15.75,0,70
DC VHW7ZZYLZMDD,DC02M13,15.675,15.7,15.60,15.65,0,46
DC VINSIM7C4QV5,DC30N13,15.95,15.995,15.84,15.895,0,29
