#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,0,0,0,0,0,
DC V7YSQ26C7R41,DC04M12,16.81,16.87,16.55,16.58,186,3992
DC V9GYB7AMF8XT,DC28Q12,17.7,17.7,17.22,17.3,215,4722
DC VAFEYH3J3NK1,DC02U12,17.79,17.8,17.45,17.58,97,3268
DC VB50KWLX39Q9,DC28V12,17.65,17.66,17.5,17.5,30,3003
DC VC5G4D55X6O1,DC04X12,17.35,17.37,17.25,17.29,23,2696
DC VCY032R252BL,DC02Z12,17.25,17.25,17.1,17.13,20,2512
DC VDOL5LMM7FNL,DC29F13,17.1,17.15,16.87,16.87,22,515
DC VEG5O7VCCK5D,DC26G13,16.75,16.75,16.64,16.68,11,332
DC VFEMBHO90YRL,DC02H13,16.7,16.85,16.5,16.5,78,240
DC VH4NHDPVUHVL,DC04K13,16.75,16.85,16.45,16.45,12,147
DC VHW7ZZYLZMDD,DC02M13,17,17,16.7,16.7,12,128
DC VINSIM7C4QV5,DC30N13,16.53,16.53,16.53,16.53,1,38
