#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC VAFEYH3J3NK1,DC02U12,19.09,19.37,19.06,19.32,352,5053
DC VB50KWLX39Q9,DC28V12,20.19,20.4,20.16,20.28,251,5157
DC VC5G4D55X6O1,DC04X12,20.26,20.58,20.25,20.48,270,4030
DC VCY032R252BL,DC02Z12,20.16,20.43,20.13,20.32,185,3532
DC VDOL5LMM7FNL,DC29F13,19.75,20,19.75,19.99,85,1364
DC VEG5O7VCCK5D,DC26G13,19.4,19.59,19.4,19.56,26,1157
DC VFEMBHO90YRL,DC02H13,19.25,19.39,19.19,19.3,41,796
DC VH4NHDPVUHVL,DC04K13,18.87,18.99,18.86,18.86,10,668
DC VHW7ZZYLZMDD,DC02M13,18.75,18.84,18.74,18.75,8,571
DC VINSIM7C4QV5,DC30N13,18.85,18.85,18.85,18.85,1,466
