#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,15.51,16.08,15.29,16.07,560,
DC V5E8P9SH0U0X,DC01H12,15.51,16.08,15.29,16.07,560,
DC V67S42RJBGU9,DC01J12,15.64,15.72,15.49,15.66,319,
DC V70C2SDFJCHT,DC30K12,16.22,16.24,16.02,16.19,132,
DC V8PDSL1WA4G1,DC31M12,16.55,16.59,16.51,16.57,72,
DC V7YSQ26C7R41,DC04M12,16.74,16.76,16.67,16.72,68,
DC V9GYB7AMF8XT,DC28Q12,16.83,16.89,16.78,16.87,25,
DC VAFEYH3J3NK1,DC02U12,16.92,16.97,16.87,16.97,32,
DC VB50KWLX39Q9,DC28V12,16.87,16.95,16.82,16.93,30,
DC VC5G4D55X6O1,DC04X12,16.72,16.8,16.67,16.8,21,
DC VCY032R252BL,DC02Z12,16.73,16.8,16.68,16.75,21,
DC VDOL5LMM7FNL,DC29F13,16.5,16.5,16.5,16.5,0,
DC VEG5O7VCCK5D,DC26G13,16.55,16.55,16.55,16.55,0,
DC VFEMBHO90YRL,DC02H13,16.3,16.3,16.3,16.3,0,
DC VH4NHDPVUHVL,DC04K13,16.405,16.43,16.405,16.405,0,
DC VHW7ZZYLZMDD,DC02M13,16.375,16.425,16.375,16.40,0,
DC VINSIM7C4QV5,DC30N13,16.5,16.5,16.5,16.5,0,
