#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,0,0,0,0,0,
DC V9GYB7AMF8XT,DC28Q12,17.71,17.75,17.48,17.58,318,4796
DC VAFEYH3J3NK1,DC02U12,18.79,18.81,18.55,18.6,415,4505
DC VB50KWLX39Q9,DC28V12,18.77,18.77,18.6,18.67,126,3415
DC VC5G4D55X6O1,DC04X12,18.6,18.75,18.52,18.67,69,3014
DC VCY032R252BL,DC02Z12,18.62,18.72,18.58,18.65,51,2875
DC VDOL5LMM7FNL,DC29F13,18.27,18.35,18.25,18.32,33,931
DC VEG5O7VCCK5D,DC26G13,17.9,18,17.9,17.95,23,785
DC VFEMBHO90YRL,DC02H13,17.9,17.97,17.86,17.9,47,466
DC VH4NHDPVUHVL,DC04K13,17.9,17.99,17.9,17.94,21,394
DC VHW7ZZYLZMDD,DC02M13,18.04,18.07,18.04,18.07,20,318
DC VINSIM7C4QV5,DC30N13,18.11,18.11,18.05,18.05,14,264
