#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V70C2SDFJCHT,DC30K12,15.27,15.29,15.24,15.24,46,4763
DC V8PDSL1WA4G1,DC31M12,14.95,15.01,14.66,14.7,350,4574
DC V7YSQ26C7R41,DC04M12,15,15.04,14.59,14.64,285,3490
DC V9GYB7AMF8XT,DC28Q12,15.35,15.39,15.08,15.13,67,3069
DC VAFEYH3J3NK1,DC02U12,15.69,15.69,15.5,15.53,20,2749
DC VB50KWLX39Q9,DC28V12,15.81,15.81,15.66,15.72,30,2396
DC VC5G4D55X6O1,DC04X12,15.82,15.82,15.66,15.75,24,2264
DC VCY032R252BL,DC02Z12,15.8,15.81,15.68,15.68,5,2187
DC VDOL5LMM7FNL,DC29F13,15.47,15.605,15.34,15.445,0,357
DC VEG5O7VCCK5D,DC26G13,15.41,15.41,15.41,15.41,1,199
DC VFEMBHO90YRL,DC02H13,15.7,15.7,15.7,15.7,1,160
DC VH4NHDPVUHVL,DC04K13,15.83,15.925,15.595,15.72,0,68
DC VHW7ZZYLZMDD,DC02M13,15.525,15.725,15.465,15.52,0,45
DC VINSIM7C4QV5,DC30N13,15.85,16.085,15.73,16.02,0,29
