#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V70C2SDFJCHT,DC30K12,15.14,15.17,15.05,15.12,81,4890
DC V8PDSL1WA4G1,DC31M12,14.12,14.37,14.02,14.27,223,4601
DC V7YSQ26C7R41,DC04M12,14.21,14.41,14.15,14.34,74,3271
DC V9GYB7AMF8XT,DC28Q12,14.75,14.82,14.71,14.82,41,3058
DC VAFEYH3J3NK1,DC02U12,15.25,15.36,15.25,15.35,32,2738
DC VB50KWLX39Q9,DC28V12,15.42,15.5,15.41,15.43,14,2369
DC VC5G4D55X6O1,DC04X12,15.45,15.45,15.45,15.45,4,2228
DC VCY032R252BL,DC02Z12,15.39,15.46,15.38,15.4,9,2144
DC VDOL5LMM7FNL,DC29F13,15.41,15.41,15.41,15.41,1,328
DC VEG5O7VCCK5D,DC26G13,15.44,15.44,15.44,15.44,1,193
DC VFEMBHO90YRL,DC02H13,15.82,15.85,15.6,15.6,7,114
DC VH4NHDPVUHVL,DC04K13,15.72,15.73,15.72,15.73,3,56
DC VHW7ZZYLZMDD,DC02M13,15.62,15.62,15.62,15.62,1,45
DC VINSIM7C4QV5,DC30N13,16.01,16.01,16.01,16.01,1,29
