#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,0,0,0,0,0,
DC V9GYB7AMF8XT,DC28Q12,17.51,17.73,17.48,17.53,212,4853
DC VAFEYH3J3NK1,DC02U12,17.9,18.05,17.87,17.9,156,3337
DC VB50KWLX39Q9,DC28V12,17.82,17.92,17.78,17.89,94,3126
DC VC5G4D55X6O1,DC04X12,17.67,17.85,17.67,17.75,112,2726
DC VCY032R252BL,DC02Z12,17.5,17.64,17.5,17.6,163,2640
DC VDOL5LMM7FNL,DC29F13,17.35,17.47,17.35,17.44,24,576
DC VEG5O7VCCK5D,DC26G13,17.09,17.24,17.09,17.11,33,418
DC VFEMBHO90YRL,DC02H13,17.1,17.19,16.99,17.09,43,402
DC VH4NHDPVUHVL,DC04K13,17.09,17.1,17.09,17.1,18,215
DC VHW7ZZYLZMDD,DC02M13,17.1,17.1,17.1,17.1,13,138
DC VINSIM7C4QV5,DC30N13,17.1,17.1,17.1,17.1,4,49
