#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V9GYB7AMF8XT,DC28Q12,17.56,17.65,17.51,17.65,296,4020
DC VAFEYH3J3NK1,DC02U12,19.21,19.32,19.03,19.19,222,5062
DC VB50KWLX39Q9,DC28V12,19.62,19.85,19.56,19.77,251,3915
DC VC5G4D55X6O1,DC04X12,19.72,19.88,19.65,19.77,79,3239
DC VCY032R252BL,DC02Z12,19.54,19.69,19.45,19.56,77,3084
DC VDOL5LMM7FNL,DC29F13,19.1,19.2,19,19.14,33,1052
DC VEG5O7VCCK5D,DC26G13,18.79,18.8,18.7,18.77,22,897
DC VFEMBHO90YRL,DC02H13,18.88,18.9,18.7,18.77,29,619
DC VH4NHDPVUHVL,DC04K13,18.75,18.75,18.65,18.7,11,532
DC VHW7ZZYLZMDD,DC02M13,18.59,18.69,18.59,18.63,10,456
DC VINSIM7C4QV5,DC30N13,18.7,18.74,18.57,18.65,15,381
