#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC VAFEYH3J3NK1,DC02U12,18.92,18.96,18.92,18.94,129,
DC VB50KWLX39Q9,DC28V12,20.89,20.95,20.7,20.87,362,
DC VC5G4D55X6O1,DC04X12,21.05,21.16,20.8,20.85,323,
DC VCY032R252BL,DC02Z12,20.3,20.38,20.03,20.13,65,
DC VDOL5LMM7FNL,DC29F13,19.78,19.84,19.55,19.55,63,
DC VEG5O7VCCK5D,DC26G13,19.4,19.46,19.23,19.23,63,
DC VFEMBHO90YRL,DC02H13,19.21,19.3,18.73,18.73,85,
DC VH4NHDPVUHVL,DC04K13,18.85,18.85,18.7,18.7,44,
DC VHW7ZZYLZMDD,DC02M13,18.83,18.86,18.76,18.76,42,
DC VINSIM7C4QV5,DC30N13,19.08,19.09,18.92,19,73,
