#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V70C2SDFJCHT,DC30K12,15.08,15.1,14.88,14.97,297,4840
DC V8PDSL1WA4G1,DC31M12,14.5,14.53,13.97,14.24,632,4568
DC V7YSQ26C7R41,DC04M12,14.72,14.76,14.1,14.34,399,3282
DC V9GYB7AMF8XT,DC28Q12,15.22,15.25,14.6,14.76,213,3022
DC VAFEYH3J3NK1,DC02U12,15.68,15.71,15.09,15.35,146,2707
DC VB50KWLX39Q9,DC28V12,15.8,15.87,15.37,15.52,52,2358
DC VC5G4D55X6O1,DC04X12,15.73,15.73,15.37,15.6,14,2221
DC VCY032R252BL,DC02Z12,15.68,15.68,15.4,15.4,28,2131
DC VDOL5LMM7FNL,DC29F13,15.54,15.54,15.4,15.4,8,327
DC VEG5O7VCCK5D,DC26G13,15.44,15.44,15.44,15.44,1,192
DC VFEMBHO90YRL,DC02H13,15.56,15.76,15.56,15.71,5,114
DC VH4NHDPVUHVL,DC04K13,15.72,15.72,15.72,15.72,4,55
DC VHW7ZZYLZMDD,DC02M13,15.61,15.61,15.61,15.61,0,42
DC VINSIM7C4QV5,DC30N13,16,16,16,16,0,26
