#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V70C2SDFJCHT,DC30K12,15.17,15.17,15.07,15.09,151,
DC V8PDSL1WA4G1,DC31M12,14.35,14.4,14.16,14.27,175,
DC V7YSQ26C7R41,DC04M12,14.37,14.41,14.24,14.29,56,
DC V9GYB7AMF8XT,DC28Q12,14.84,14.85,14.76,14.82,33,
DC VAFEYH3J3NK1,DC02U12,15.41,15.42,15.34,15.35,16,
DC VB50KWLX39Q9,DC28V12,15.5,15.5,15.42,15.46,21,
DC VC5G4D55X6O1,DC04X12,15.48,15.53,15.43,15.47,10,
DC VCY032R252BL,DC02Z12,15.5,15.5,15.42,15.42,7,
DC VDOL5LMM7FNL,DC29F13,15.5,15.5,15.5,15.5,1,
DC VEG5O7VCCK5D,DC26G13,15.5,15.5,15.5,15.5,1,
DC VFEMBHO90YRL,DC02H13,15.69,15.69,15.65,15.65,3,
DC VH4NHDPVUHVL,DC04K13,15.72,15.72,15.72,15.72,4,
DC VHW7ZZYLZMDD,DC02M13,15.62,15.62,15.62,15.62,0,
DC VINSIM7C4QV5,DC30N13,16.01,16.01,16.01,16.01,0,
