#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC VAFEYH3J3NK1,DC02U12,18.94,18.94,18.92,18.94,214,4736
DC VB50KWLX39Q9,DC28V12,20.32,20.41,20.11,20.2,250,5132
DC VC5G4D55X6O1,DC04X12,20.7,20.9,20.46,20.46,247,4767
DC VCY032R252BL,DC02Z12,20.12,20.23,19.91,19.97,159,3837
DC VDOL5LMM7FNL,DC29F13,19.82,19.93,19.7,19.75,54,1565
DC VEG5O7VCCK5D,DC26G13,19.45,19.48,19.32,19.32,43,1306
DC VFEMBHO90YRL,DC02H13,19.03,19.3,18.96,19.17,144,1174
DC VH4NHDPVUHVL,DC04K13,19,19.02,18.97,19,84,738
DC VHW7ZZYLZMDD,DC02M13,19.01,19.01,18.98,18.98,46,694
DC VINSIM7C4QV5,DC30N13,19.08,19.1,19.05,19.09,18,558
