#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V9GYB7AMF8XT,DC28Q12,17.72,17.75,17.69,17.71,182,4133
DC VAFEYH3J3NK1,DC02U12,19.06,19.24,19,19.23,200,5197
DC VB50KWLX39Q9,DC28V12,19.98,20.31,19.95,20.22,234,4921
DC VC5G4D55X6O1,DC04X12,20.09,20.27,19.97,20.1,171,3758
DC VCY032R252BL,DC02Z12,20.05,20.25,20,20.1,120,3475
DC VDOL5LMM7FNL,DC29F13,19.9,19.98,19.79,19.87,51,1280
DC VEG5O7VCCK5D,DC26G13,19.59,19.65,19.36,19.45,37,1111
DC VFEMBHO90YRL,DC02H13,19.25,19.46,19.2,19.35,35,981
DC VH4NHDPVUHVL,DC04K13,19,19,18.94,18.94,15,655
DC VHW7ZZYLZMDD,DC02M13,18.79,18.79,18.74,18.76,10,544
DC VINSIM7C4QV5,DC30N13,18.8,18.88,18.8,18.81,12,454
