#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V8PDSL1WA4G1,DC31M12,15.64,15.66,15.63,15.63,10,4452
DC V7YSQ26C7R41,DC04M12,17.06,17.2,16.96,17.06,118,4062
DC V9GYB7AMF8XT,DC28Q12,17.5,17.71,17.4,17.5,314,4606
DC VAFEYH3J3NK1,DC02U12,17.6,17.68,17.52,17.6,106,3231
DC VB50KWLX39Q9,DC28V12,17.57,17.6,17.47,17.5,45,2968
DC VC5G4D55X6O1,DC04X12,17.33,17.37,17.26,17.3,26,2670
DC VCY032R252BL,DC02Z12,17.15,17.15,17.09,17.15,22,2451
DC VDOL5LMM7FNL,DC29F13,16.94,17,16.94,17,2,466
DC VEG5O7VCCK5D,DC26G13,16.65,16.65,16.65,16.65,9,314
DC VFEMBHO90YRL,DC02H13,16.49,16.5,16.42,16.5,33,272
DC VH4NHDPVUHVL,DC04K13,16.59,16.65,16.59,16.65,13,142
DC VHW7ZZYLZMDD,DC02M13,16.67,16.75,16.67,16.75,15,119
DC VINSIM7C4QV5,DC30N13,16.715,16.815,16.695,16.765,0,37
