#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,16,16.2,15.55,15.9,524,5857
DC V67S42RJBGU9,DC01J12,15.78,16.13,15.7,15.97,110,3533
DC V70C2SDFJCHT,DC30K12,16.25,16.44,16.2,16.42,69,3028
DC V8PDSL1WA4G1,DC31M12,16.58,16.76,16.58,16.66,24,2579
DC V7YSQ26C7R41,DC04M12,16.91,17.05,16.87,16.95,27,1947
DC V9GYB7AMF8XT,DC28Q12,17,17.1,16.97,16.98,44,1936
DC VAFEYH3J3NK1,DC02U12,17.02,17.2,17.01,17.01,53,1876
DC VB50KWLX39Q9,DC28V12,16.97,17.03,16.97,16.97,10,1601
DC VC5G4D55X6O1,DC04X12,16.75,16.84,16.75,16.84,16,1495
DC VCY032R252BL,DC02Z12,16.75,16.83,16.75,16.83,28,1495
DC VDOL5LMM7FNL,DC29F13,16.73,16.73,16.73,16.73,3,117
DC VEG5O7VCCK5D,DC26G13,16.5,16.5,16.5,16.5,0,46
DC VFEMBHO90YRL,DC02H13,16.36,16.36,16.36,16.36,1,33
DC VH4NHDPVUHVL,DC04K13,16.36,16.36,16.36,16.36,1,12
DC VHW7ZZYLZMDD,DC02M13,16.325,16.325,16.325,16.325,0,10
DC VINSIM7C4QV5,DC30N13,16.35,16.35,16.325,16.325,0,4
