#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,15.52,15.54,15.47,15.51,72,
DC V5E8P9SH0U0X,DC01H12,15.52,15.54,15.47,15.51,72,
DC V67S42RJBGU9,DC01J12,15.77,16.01,15.7,15.9,523,
DC V70C2SDFJCHT,DC30K12,15.43,15.68,15.39,15.65,258,
DC V8PDSL1WA4G1,DC31M12,15.84,16.04,15.75,15.95,171,
DC V7YSQ26C7R41,DC04M12,16.34,16.61,16.29,16.59,120,
DC V9GYB7AMF8XT,DC28Q12,16.71,16.97,16.69,16.9,54,
DC VAFEYH3J3NK1,DC02U12,16.8,17.01,16.78,16.91,24,
DC VB50KWLX39Q9,DC28V12,16.75,16.85,16.74,16.85,16,
DC VC5G4D55X6O1,DC04X12,16.4,16.5,16.4,16.5,11,
DC VCY032R252BL,DC02Z12,16.43,16.52,16.43,16.48,12,
DC VDOL5LMM7FNL,DC29F13,16.15,16.15,16.07,16.07,4,
DC VEG5O7VCCK5D,DC26G13,16.06,16.06,16.06,16.06,2,
DC VFEMBHO90YRL,DC02H13,16.33,16.34,16.11,16.11,5,
DC VH4NHDPVUHVL,DC04K13,16.11,16.11,16.11,16.11,2,
DC VHW7ZZYLZMDD,DC02M13,16.11,16.11,16.11,16.11,2,
DC VINSIM7C4QV5,DC30N13,16.235,16.235,16.21,16.235,0,
