#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V70C2SDFJCHT,DC30K12,15.25,15.29,15.16,15.18,32,4723
DC V8PDSL1WA4G1,DC31M12,14.95,15.38,14.95,15.2,786,4638
DC V7YSQ26C7R41,DC04M12,14.78,15.01,14.7,14.81,344,3559
DC V9GYB7AMF8XT,DC28Q12,15.2,15.38,15.12,15.2,100,3102
DC VAFEYH3J3NK1,DC02U12,15.61,15.75,15.58,15.62,17,2756
DC VB50KWLX39Q9,DC28V12,15.75,15.8,15.73,15.79,9,2396
DC VC5G4D55X6O1,DC04X12,15.85,15.9,15.8,15.8,9,2260
DC VCY032R252BL,DC02Z12,15.77,15.78,15.75,15.78,7,2181
DC VDOL5LMM7FNL,DC29F13,15.65,15.66,15.65,15.66,8,365
DC VEG5O7VCCK5D,DC26G13,15.5,15.5,15.5,15.5,6,220
DC VFEMBHO90YRL,DC02H13,15.74,15.75,15.74,15.75,3,160
DC VH4NHDPVUHVL,DC04K13,15.79,15.85,15.515,15.515,0,68
DC VHW7ZZYLZMDD,DC02M13,15.59,15.75,15.575,15.575,0,45
DC VINSIM7C4QV5,DC30N13,16,16,15.9,15.9,0,29
