#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V9GYB7AMF8XT,DC28Q12,17.1,17.21,17.02,17.17,164,
DC VAFEYH3J3NK1,DC02U12,18.27,18.58,18.06,18.42,541,
DC VB50KWLX39Q9,DC28V12,18.78,18.97,18.67,18.83,135,
DC VC5G4D55X6O1,DC04X12,18.83,19.04,18.73,18.96,65,
DC VCY032R252BL,DC02Z12,18.75,18.98,18.67,18.87,63,
DC VDOL5LMM7FNL,DC29F13,18.55,18.63,18.43,18.55,44,
DC VEG5O7VCCK5D,DC26G13,18.16,18.25,18.1,18.16,21,
DC VFEMBHO90YRL,DC02H13,18.01,18.2,17.98,18.15,37,
DC VH4NHDPVUHVL,DC04K13,18.06,18.11,18.01,18.08,16,
DC VHW7ZZYLZMDD,DC02M13,18.09,18.13,18.06,18.13,18,
DC VINSIM7C4QV5,DC30N13,18.11,18.15,18.08,18.08,12,
