#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V5E8P9SH0U0X,DC01H12,15.7,16.11,15.56,16.1,382,5524
DC V67S42RJBGU9,DC01J12,15.76,15.79,15.53,15.57,232,3967
DC V70C2SDFJCHT,DC30K12,15.99,16,15.84,15.86,72,3289
DC V8PDSL1WA4G1,DC31M12,16.08,16.18,16.05,16.12,67,2818
DC V7YSQ26C7R41,DC04M12,16.35,16.35,16.32,16.33,14,2201
DC V9GYB7AMF8XT,DC28Q12,16.52,16.52,16.46,16.5,8,2134
DC VAFEYH3J3NK1,DC02U12,16.55,16.55,16.47,16.51,14,2063
DC VB50KWLX39Q9,DC28V12,16.55,16.55,16.52,16.52,28,1735
DC VC5G4D55X6O1,DC04X12,16.43,16.43,16.35,16.39,11,1596
DC VCY032R252BL,DC02Z12,16.45,16.45,16.4,16.4,8,1566
DC VDOL5LMM7FNL,DC29F13,16.28,16.28,16.28,16.28,1,125
DC VEG5O7VCCK5D,DC26G13,16.325,16.505,16.275,16.275,0,84
DC VFEMBHO90YRL,DC02H13,16.08,16.08,16.08,16.08,1,40
DC VH4NHDPVUHVL,DC04K13,16.2,16.26,16.2,16.2,0,15
DC VHW7ZZYLZMDD,DC02M13,16.325,16.345,16.325,16.325,0,14
DC VINSIM7C4QV5,DC30N13,16.48,16.48,16.48,16.48,0,10
