#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V70C2SDFJCHT,DC30K12,15.22,15.28,15.22,15.28,98,
DC V8PDSL1WA4G1,DC31M12,14.32,15,14.3,14.94,553,
DC V7YSQ26C7R41,DC04M12,14.45,15.03,14.4,15.01,398,
DC V9GYB7AMF8XT,DC28Q12,14.8,15.29,14.76,15.29,111,
DC VAFEYH3J3NK1,DC02U12,15.31,15.79,15.31,15.68,71,
DC VB50KWLX39Q9,DC28V12,15.49,15.73,15.49,15.7,18,
DC VC5G4D55X6O1,DC04X12,15.6,15.8,15.58,15.65,22,
DC VCY032R252BL,DC02Z12,15.55,15.76,15.55,15.65,14,
DC VDOL5LMM7FNL,DC29F13,15.49,15.53,15.49,15.53,30,
DC VEG5O7VCCK5D,DC26G13,15.47,15.5,15.47,15.5,8,
DC VFEMBHO90YRL,DC02H13,15.55,15.67,15.55,15.65,5,
DC VH4NHDPVUHVL,DC04K13,15.65,15.65,15.65,15.65,5,
DC VHW7ZZYLZMDD,DC02M13,15.58,15.73,15.345,15.525,0,
DC VINSIM7C4QV5,DC30N13,16,16,16,16,2,
