#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V70C2SDFJCHT,DC30K12,15.26,15.28,15.26,15.27,19,4599
DC V8PDSL1WA4G1,DC31M12,15.85,15.97,15.6,15.61,225,4705
DC V7YSQ26C7R41,DC04M12,16.3,16.46,16,16.1,388,4054
DC V9GYB7AMF8XT,DC28Q12,16.2,16.27,15.85,16,98,3289
DC VAFEYH3J3NK1,DC02U12,16.2,16.27,16.05,16.08,30,2841
DC VB50KWLX39Q9,DC28V12,16.12,16.2,16.08,16.2,11,2442
DC VC5G4D55X6O1,DC04X12,15.92,15.97,15.88,15.88,12,2292
DC VCY032R252BL,DC02Z12,15.95,15.95,15.9,15.9,10,2219
DC VDOL5LMM7FNL,DC29F13,15.855,15.865,15.745,15.775,0,383
DC VEG5O7VCCK5D,DC26G13,15.5,15.5,15.5,15.5,3,225
DC VFEMBHO90YRL,DC02H13,15.58,15.58,15.57,15.57,8,171
DC VH4NHDPVUHVL,DC04K13,16,16.09,16,16,9,94
DC VHW7ZZYLZMDD,DC02M13,15.99,15.99,15.99,15.99,1,52
DC VINSIM7C4QV5,DC30N13,15.95,15.99,15.925,15.99,0,29
