#symbol_id,symbol_value,open,high,low,close,volume,open_interest
DC V70C2SDFJCHT,DC30K12,15.21,15.22,15.21,15.22,4,4697
DC V8PDSL1WA4G1,DC31M12,15.31,15.53,15.25,15.4,286,4683
DC V7YSQ26C7R41,DC04M12,15.6,15.99,15.49,15.87,480,3575
DC V9GYB7AMF8XT,DC28Q12,15.92,16.17,15.86,16.14,162,3058
DC VAFEYH3J3NK1,DC02U12,16.12,16.35,16.12,16.26,82,2770
DC VB50KWLX39Q9,DC28V12,16,16.2,16,16.14,22,2400
DC VC5G4D55X6O1,DC04X12,15.89,15.99,15.89,15.99,11,2268
DC VCY032R252BL,DC02Z12,15.89,15.93,15.89,15.93,2,2191
DC VDOL5LMM7FNL,DC29F13,15.64,15.64,15.64,15.64,4,371
DC VEG5O7VCCK5D,DC26G13,15.5,15.5,15.5,15.5,0,222
DC VFEMBHO90YRL,DC02H13,15.58,15.62,15.58,15.62,2,161
DC VH4NHDPVUHVL,DC04K13,15.75,15.945,15.75,15.94,0,70
DC VHW7ZZYLZMDD,DC02M13,15.65,15.695,15.63,15.64,0,46
DC VINSIM7C4QV5,DC30N13,15.895,15.995,15.845,15.995,0,29
